start_date,home_team,home_points,away_team,away_points
2021-11-13T17:00:00.000Z,WV State,13,Charleston (WV),38
2021-11-13T17:00:00.000Z,Army,63,Bucknell,10
2021-11-13T17:00:00.000Z,American International,14,Pace,7
2021-11-13T17:00:00.000Z,Kutztown,38,Slippery Rock,32
2021-11-13T17:00:00.000Z,Auburn,34,Mississippi State,43
2021-11-13T17:00:00.000Z,Florida,70,Samford,52
2021-11-13T17:00:00.000Z,Minot State,28,Concordia-St. Paul,20
2021-11-13T17:00:00.000Z,Baylor,27,Oklahoma,14
2021-11-13T17:00:00.000Z,UMass,10,Maine,35
2021-11-13T17:00:00.000Z,Penn State,17,Michigan,21
2021-11-13T17:00:00.000Z,Monmouth,44,Robert Morris,7
2021-11-13T17:00:00.000Z,SMU,55,UCF,28
2021-11-13T17:00:00.000Z,Memphis,29,East Carolina,30
2021-11-13T17:00:00.000Z,Temple,8,Houston,37
2021-11-13T17:00:00.000Z,Butler,3,Valparaiso,47
2021-11-13T17:30:00.000Z,Lafayette,13,Colgate,20
2021-11-13T18:00:00.000Z,West Alabama,24,Mississippi College,28
2021-11-13T18:00:00.000Z,Northern Michigan,34,Northwood (MI),26
2021-11-13T18:00:00.000Z,Michigan Tech,21,Saginaw Valley,20
2021-11-13T18:00:00.000Z,Ferris State,35,Wayne State (MI),13
2021-11-13T18:00:00.000Z,Franklin Pierce,20,New Haven,34
2021-11-13T18:00:00.000Z,Grand Valley State,42,Davenport,0
2021-11-13T18:00:00.000Z,Delaware State,28,Norfolk State,26
2021-11-13T18:00:00.000Z,Campbell,21,Hampton,28
2021-11-13T18:00:00.000Z,Albany,41,Morgan State,14
2021-11-13T18:00:00.000Z,Rhode Island,28,New Hampshire,3
2021-11-13T18:00:00.000Z,Villanova,33,Stony Brook,14
2021-11-13T18:00:00.000Z,Kentucky Wesleyan,0,Ashland,17
2021-11-13T18:00:00.000Z,Truman State,10,Indianapolis,13
2021-11-13T18:00:00.000Z,Howard,27,North Carolina Central,45
2021-11-13T18:00:00.000Z,Princeton,35,Yale,20
2021-11-13T18:00:00.000Z,Bryant,52,Long Island University,7
2021-11-13T18:00:00.000Z,Drake,14,St. Thomas (MN),21
2021-11-13T18:00:00.000Z,Morehead State,36,Stetson,35
2021-11-13T18:00:00.000Z,Frostburg State,56,West Liberty,3
2021-11-13T18:00:00.000Z,Sam Houston State,42,Eastern Kentucky,28
2021-11-13T18:00:00.000Z,Concord,28,UNC Pembroke,25
2021-11-13T18:00:00.000Z,Hillsdale,21,Ohio Dominican,17
2021-11-13T18:00:00.000Z,Lenoir-Rhyne,56,Catawba,3
2021-11-13T18:00:00.000Z,Nebraska-Kearney,56,Northeastern State,10
2021-11-13T18:00:00.000Z,Lake Erie College,7,Walsh,24
2021-11-13T18:00:00.000Z,WV Wesleyan,13,Glenville State,43
2021-11-13T18:00:00.000Z,Shippensburg,17,Mercyhurst,13
2021-11-13T18:00:00.000Z,Lock Haven,7,Seton Hill College,59
2021-11-13T18:00:00.000Z,Minnesota St-Moorhead,21,Wayne State (NE),24
2021-11-13T18:00:00.000Z,West Georgia,44,Delta State,7
2021-11-13T18:00:00.000Z,Columbia,23,Brown,17
2021-11-13T18:00:00.000Z,Erskine,17,Kentucky State,41
2021-11-13T18:00:00.000Z,Indiana State,21,Southern Illinois,47
2021-11-13T18:00:00.000Z,Southern Connecticut State,6,Stonehill,42
2021-11-13T18:00:00.000Z,Presbyterian College,32,Marist,57
2021-11-13T18:00:00.000Z,Bowie State,17,Fayetteville State,7
2021-11-13T18:00:00.000Z,Fordham,24,Holy Cross,52
2021-11-13T18:05:00.000Z,East Stroudsburg,10,Gannon,13
2021-11-13T18:30:00.000Z,Tusculum,48,Carson-Newman,13
2021-11-13T18:30:00.000Z,Allen,34,Edward Waters,51
2021-11-13T18:30:00.000Z,South Carolina State,17,North Carolina A&T,27
2021-11-13T18:30:00.000Z,Dartmouth,41,Cornell,7
2021-11-13T18:30:00.000Z,Gardner-Webb,24,Charleston Southern,32
2021-11-13T19:00:00.000Z,Rice,21,Western Kentucky,42
2021-11-13T19:00:00.000Z,Arizona,29,Utah,38
2021-11-13T19:00:00.000Z,UVA-Wise,24,Barton College,36
2021-11-13T19:00:00.000Z,William Jewell College,17,Quincy,51
2021-11-13T19:00:00.000Z,Sioux Falls,42,Upper Iowa,21
2021-11-13T19:00:00.000Z,Washburn,38,Missouri Southern State,28
2021-11-13T19:00:00.000Z,Lincoln (MO),12,Missouri Western,41
2021-11-13T19:00:00.000Z,Richmond,51,Delaware,27
2021-11-13T19:00:00.000Z,Towson,14,Elon,37
2021-11-13T19:00:00.000Z,South Dakota,23,South Dakota State,20
2021-11-13T19:00:00.000Z,Murray State,28,Southeast Missouri State,10
2021-11-13T19:00:00.000Z,The Citadel,45,Wofford,44
2021-11-13T19:00:00.000Z,Fort Hays State,24,Pittsburg State,34
2021-11-13T19:00:00.000Z,Central Missouri State,30,Central Oklahoma,29
2021-11-13T19:00:00.000Z,Furman,37,VMI,31
2021-11-13T19:00:00.000Z,Western Carolina,35,East Tennessee State,56
2021-11-13T19:00:00.000Z,South Dakota Mines,10,Colorado Mesa,13
2021-11-13T19:00:00.000Z,Augustana (SD),55,Southwest Minnesota State,0
2021-11-13T19:00:00.000Z,Bemidji State,62,University of Mary,40
2021-11-13T19:00:00.000Z,Mississippi Valley State,44,Alabama State,31
2021-11-13T19:00:00.000Z,Midwestern State,36,University of Texas of the Permian Basin,30
2021-11-13T19:00:00.000Z,Winona State,18,Minnesota State,16
2021-11-13T19:00:00.000Z,Colorado Mines,63,Adams State,0
2021-11-13T19:00:00.000Z,Southwest Baptist,41,Missouri S&T,42
2021-11-13T19:00:00.000Z,Lindenwood,45,McKendree,30
2021-11-13T19:00:00.000Z,Ouachita Baptist,31,Henderson State,28
2021-11-13T19:00:00.000Z,Abilene Christian,29,Tarleton State,3
2021-11-13T19:00:00.000Z,Coastal Carolina,40,Georgia State,42
2021-11-13T19:05:00.000Z,Minnesota-Duluth,49,Northern State,35
2021-11-13T19:30:00.000Z,Appalachian State,31,South Alabama,7
2021-11-13T19:30:00.000Z,Tennessee Tech,3,UT Martin,42
2021-11-13T19:30:00.000Z,Northwest Missouri State,35,Emporia State,7
2021-11-13T20:00:00.000Z,Wingate,26,Mars Hill,19
2021-11-13T20:00:00.000Z,Arkansas Tech,0,Harding,31
2021-11-13T20:00:00.000Z,Southern Arkansas,37,Arkansas-Monticello,73
2021-11-13T20:00:00.000Z,Southeastern Oklahoma,28,East Central,30
2021-11-13T20:00:00.000Z,Southern Nazarene,14,Oklahoma Baptist,42
2021-11-13T20:00:00.000Z,Black Hills State,6,Chadron State,57
2021-11-13T20:00:00.000Z,Western State,14,Colorado State-Pueblo,7
2021-11-13T20:00:00.000Z,Texas State,30,Georgia Southern,38
2021-11-13T20:00:00.000Z,Alcorn State,31,Prairie View,29
2021-11-13T20:00:00.000Z,Houston Baptist,3,McNeese,44
2021-11-13T20:00:00.000Z,Mercer,10,Chattanooga,6
2021-11-13T20:00:00.000Z,Tennessee State,7,Austin Peay,36
2021-11-13T20:00:00.000Z,Missouri State,34,Northern Iowa,27
2021-11-13T20:00:00.000Z,North Dakota,14,Illinois State,7
2021-11-13T20:00:00.000Z,North Alabama,24,Kennesaw State,28
2021-11-13T20:00:00.000Z,Northern Arizona,3,Montana,30
2021-11-13T20:00:00.000Z,Montana State,20,Idaho,13
2021-11-13T20:00:00.000Z,Arkansas-Pine Bluff,7,Florida A&M,37
2021-11-13T20:00:00.000Z,Texas Southern,49,Alabama A&M,52
2021-11-13T20:30:00.000Z,William & Mary,22,James Madison,32
2021-11-13T20:30:00.000Z,Iowa,27,Minnesota,22
2021-11-13T20:30:00.000Z,Tennessee,17,Georgia,41
2021-11-13T20:30:00.000Z,Texas Tech,41,Iowa State,38
2021-11-13T20:30:00.000Z,UT San Antonio,27,Southern Mississippi,17
2021-11-13T20:30:00.000Z,Florida State,31,Miami,28
2021-11-13T20:30:00.000Z,Virginia Tech,48,Duke,17
2021-11-13T20:30:00.000Z,Middle Tennessee,50,Florida International,10
2021-11-13T20:30:00.000Z,Louisiana Tech,42,Charlotte,32
2021-11-13T20:30:00.000Z,Old Dominion,30,Florida Atlantic,16
2021-11-13T20:30:00.000Z,Marshall,14,UAB,21
2021-11-13T20:30:00.000Z,Ohio State,59,Purdue,31
2021-11-13T20:30:00.000Z,Georgia Tech,30,Boston College,41
2021-11-13T20:30:00.000Z,Troy,21,Louisiana,35
2021-11-13T21:00:00.000Z,Central Washington,70,Simon Fraser,0
2021-11-13T21:00:00.000Z,Tulane,13,Tulsa,20
2021-11-13T21:00:00.000Z,Michigan State,40,Maryland,21
2021-11-13T21:00:00.000Z,Northwestern Oklahoma State,31,Southwestern Oklahoma,28
2021-11-13T21:00:00.000Z,Limestone,7,Newberry,42
2021-11-13T21:00:00.000Z,Missouri,31,South Carolina,28
2021-11-13T21:00:00.000Z,UNLV,27,Hawai'i,13
2021-11-13T21:00:00.000Z,Nicholls,23,Incarnate Word,27
2021-11-13T21:00:00.000Z,Southern Utah,0,Weber State,62
2021-11-13T21:00:00.000Z,North Texas,20,UTEP,17
2021-11-13T21:05:00.000Z,Western Oregon,55,Lincoln University (CA),16
2021-11-13T22:00:00.000Z,Texas A&M-Commerce,30,Eastern New Mexico,10
2021-11-13T22:00:00.000Z,Lamar,7,Jacksonville State,38
2021-11-13T22:00:00.000Z,Louisiana Monroe,24,Arkansas State,27
2021-11-13T22:00:00.000Z,West Florida,61,Valdosta State,42
2021-11-13T22:00:00.000Z,Central Arkansas,14,Stephen F. Austin,27
2021-11-13T22:30:00.000Z,Oregon State,35,Stanford,14
2021-11-14T00:00:00.000Z,Colorado State,21,Air Force,35
2021-11-14T00:00:00.000Z,Fresno State,34,New Mexico,7
2021-11-14T00:00:00.000Z,Washington,30,Arizona State,35
2021-11-14T00:00:00.000Z,Southeastern Louisiana,56,Northwestern State,28
2021-11-14T00:00:00.000Z,Southern,17,Jackson State,21
2021-11-14T00:00:00.000Z,Ole Miss,29,Texas A&M,19
2021-11-14T00:00:00.000Z,Vanderbilt,17,Kentucky,34
2021-11-14T00:30:00.000Z,Texas,56,Kansas,57
2021-11-14T00:30:00.000Z,Virginia,3,Notre Dame,28
2021-11-14T00:30:00.000Z,Wake Forest,45,NC State,42
2021-11-14T00:30:00.000Z,LSU,13,Arkansas,16
2021-11-14T01:00:00.000Z,UC Davis,20,Eastern Washington,38
2021-11-14T01:00:00.000Z,Texas A&M-Kingsville,19,Angelo State,58
2021-11-14T01:00:00.000Z,Oklahoma State,63,TCU,17
2021-11-14T01:05:00.000Z,Cal Poly,32,Idaho State,29
2021-11-14T02:00:00.000Z,Sacramento State,49,Portland State,20
2021-11-14T02:00:00.000Z,UCLA,44,Colorado,20
2021-11-14T02:00:00.000Z,Utah Tech,62,Fort Lewis,21
2021-11-14T03:30:00.000Z,San Diego State,23,Nevada,21
2021-11-14T03:30:00.000Z,San José State,17,Utah State,48
2021-11-14T03:30:00.000Z,Oregon,38,Washington State,24
2021-11-17T00:00:00.000Z,Ohio,23,Toledo,35
2021-11-17T00:30:00.000Z,Eastern Michigan,22,Western Michigan,21
2021-11-17T01:00:00.000Z,Miami (OH),34,Bowling Green,7
2021-11-18T00:00:00.000Z,Ball State,17,Central Michigan,37
2021-11-18T00:00:00.000Z,Buffalo,27,Northern Illinois,33
2021-11-19T00:00:00.000Z,Southeastern Louisiana,42,Nicholls,45
2021-11-19T00:30:00.000Z,Duke,22,Louisville,62
2021-11-20T01:00:00.000Z,Louisiana Tech,19,Southern Mississippi,35
2021-11-20T02:00:00.000Z,Washington State,44,Arizona,18
2021-11-20T02:00:00.000Z,Houston,31,Memphis,13
2021-11-20T02:00:00.000Z,Nevada,39,Air Force,41
2021-11-20T04:30:00.000Z,UNLV,20,San Diego State,28
2021-11-20T17:00:00.000Z,Wagner,0,Duquesne,44
2021-11-20T17:00:00.000Z,Akron,0,Kent State,38
2021-11-20T17:00:00.000Z,Tulane,45,South Florida,14
2021-11-20T17:00:00.000Z,Army,33,UMass,17
2021-11-20T17:00:00.000Z,Robert Morris,20,Campbell,17
2021-11-20T17:00:00.000Z,Brown,31,Dartmouth,52
2021-11-20T17:00:00.000Z,Morgan State,28,Georgetown,21
2021-11-20T17:00:00.000Z,Colgate,45,Fordham,31
2021-11-20T17:00:00.000Z,Marist,21,Butler,28
2021-11-20T17:00:00.000Z,Long Island University,14,Sacred Heart,38
2021-11-20T17:00:00.000Z,Central Connecticut,24,St Francis (PA),21
2021-11-20T17:00:00.000Z,Lehigh,17,Lafayette,10
2021-11-20T17:00:00.000Z,Mississippi State,55,Tennessee State,10
2021-11-20T17:00:00.000Z,Texas A&M,52,Prairie View,3
2021-11-20T17:00:00.000Z,West Virginia,31,Texas,23
2021-11-20T17:00:00.000Z,Penn State,28,Rutgers,0
2021-11-20T17:00:00.000Z,Ohio State,56,Michigan State,7
2021-11-20T17:00:00.000Z,Western Kentucky,52,Florida Atlantic,17
2021-11-20T17:00:00.000Z,Boston College,23,Florida State,26
2021-11-20T17:00:00.000Z,North Carolina,34,Wofford,14
2021-11-20T17:00:00.000Z,Georgia,56,Charleston Southern,7
2021-11-20T17:00:00.000Z,Shepherd,38,Findlay,31
2021-11-20T17:00:00.000Z,Kentucky,56,New Mexico State,16
2021-11-20T17:00:00.000Z,Oklahoma,28,Iowa State,21
2021-11-20T17:00:00.000Z,Notre Dame College,33,Slippery Rock,25
2021-11-20T17:00:00.000Z,Clemson,48,Wake Forest,27
2021-11-20T17:00:00.000Z,Yale,31,Harvard,34
2021-11-20T17:00:00.000Z,Northwestern,14,Purdue,32
2021-11-20T17:30:00.000Z,VMI,24,Western Carolina,52
2021-11-20T18:00:00.000Z,Delaware,13,Villanova,21
2021-11-20T18:00:00.000Z,Hampton,27,North Alabama,35
2021-11-20T18:00:00.000Z,Grand Valley State,20,Lindenwood,3
2021-11-20T18:00:00.000Z,Augustana (SD),24,Bemidji State,28
2021-11-20T18:00:00.000Z,New Haven,38,Bentley,13
2021-11-20T18:00:00.000Z,Kennesaw State,49,Monmouth,17
2021-11-20T18:00:00.000Z,Stony Brook,36,Albany,14
2021-11-20T18:00:00.000Z,New Hampshire,20,Maine,33
2021-11-20T18:00:00.000Z,Cornell,26,Columbia,34
2021-11-20T18:00:00.000Z,Stetson,16,San Diego,41
2021-11-20T18:00:00.000Z,Davidson,45,Drake,14
2021-11-20T18:00:00.000Z,Merrimack,14,Bryant,58
2021-11-20T18:00:00.000Z,East Tennessee State,38,Mercer,35
2021-11-20T18:00:00.000Z,North Carolina A&T,27,Gardner-Webb,35
2021-11-20T18:00:00.000Z,McNeese,20,Northwestern State,24
2021-11-20T18:00:00.000Z,Pennsylvania,14,Princeton,34
2021-11-20T18:00:00.000Z,Illinois State,10,Indiana State,15
2021-11-20T18:00:00.000Z,Albany State (GA),7,West Georgia,23
2021-11-20T18:00:00.000Z,West Florida,30,Newberry,33
2021-11-20T18:00:00.000Z,Howard,56,Virginia Lynchburg,6
2021-11-20T18:00:00.000Z,Bucknell,6,Holy Cross,45
2021-11-20T18:00:00.000Z,Samford,34,Furman,41
2021-11-20T18:00:00.000Z,Eastern Illinois,13,Murray State,20
2021-11-20T18:00:00.000Z,Coastal Carolina,35,Texas State,21
2021-11-20T18:00:00.000Z,Bowie State,31,Lenoir-Rhyne,10
2021-11-20T18:00:00.000Z,Southern Illinois,18,Youngstown State,35
2021-11-20T18:30:00.000Z,Chattanooga,21,The Citadel,24
2021-11-20T19:00:00.000Z,James Madison,56,Towson,10
2021-11-20T19:00:00.000Z,Iowa,33,Illinois,23
2021-11-20T19:00:00.000Z,Southeast Missouri State,31,UT Martin,14
2021-11-20T19:00:00.000Z,North Carolina Central,34,Delaware State,28
2021-11-20T19:00:00.000Z,Norfolk State,21,South Carolina State,31
2021-11-20T19:00:00.000Z,Northern Iowa,41,Western Illinois,3
2021-11-20T19:00:00.000Z,Elon,43,Rhode Island,28
2021-11-20T19:00:00.000Z,Valparaiso,38,Morehead State,51
2021-11-20T19:00:00.000Z,Jackson State,24,Alcorn State,10
2021-11-20T19:00:00.000Z,Alabama A&M,52,Arkansas-Pine Bluff,24
2021-11-20T19:00:00.000Z,St. Thomas (MN),54,Presbyterian College,15
2021-11-20T19:00:00.000Z,Montana,29,Montana State,10
2021-11-20T19:00:00.000Z,Eastern Kentucky,39,Jacksonville State,31
2021-11-20T19:00:00.000Z,Abilene Christian,9,Sam Houston State,35
2021-11-20T19:00:00.000Z,Harding,30,Washburn,14
2021-11-20T19:00:00.000Z,Western New Mexico,28,New Mexico Highlands,31
2021-11-20T19:00:00.000Z,Angelo State,48,Minnesota-Duluth,14
2021-11-20T19:00:00.000Z,Northwest Missouri State,50,Central Washington,21
2021-11-20T19:00:00.000Z,Georgia State,28,Arkansas State,20
2021-11-20T19:30:00.000Z,Notre Dame,55,Georgia Tech,0
2021-11-20T20:00:00.000Z,Idaho State,0,Idaho,14
2021-11-20T20:00:00.000Z,Weber State,48,Northern Colorado,17
2021-11-20T20:00:00.000Z,South Dakota State,24,North Dakota,21
2021-11-20T20:00:00.000Z,Austin Peay,48,Tennessee Tech,20
2021-11-20T20:00:00.000Z,Houston Baptist,14,Incarnate Word,55
2021-11-20T20:00:00.000Z,Alabama State,24,Texas Southern,21
2021-11-20T20:00:00.000Z,Western State,24,Nebraska-Kearney,31
2021-11-20T20:00:00.000Z,Colorado,20,Washington,17
2021-11-20T20:30:00.000Z,Troy,7,Appalachian State,45
2021-11-20T20:30:00.000Z,Florida A&M,46,Bethune-Cookman,21
2021-11-20T20:30:00.000Z,Wisconsin,35,Nebraska,28
2021-11-20T20:30:00.000Z,UT San Antonio,34,UAB,31
2021-11-20T20:30:00.000Z,Maryland,18,Michigan,59
2021-11-20T20:30:00.000Z,Navy,35,East Carolina,38
2021-11-20T20:30:00.000Z,Pittsburgh,48,Virginia,38
2021-11-20T20:30:00.000Z,Middle Tennessee,17,Old Dominion,24
2021-11-20T20:30:00.000Z,Alabama,42,Arkansas,35
2021-11-20T20:30:00.000Z,Charlotte,28,Marshall,49
2021-11-20T20:30:00.000Z,Cincinnati,48,SMU,14
2021-11-20T20:30:00.000Z,Indiana,14,Minnesota,35
2021-11-20T20:30:00.000Z,North Dakota State,52,South Dakota,24
2021-11-20T20:30:00.000Z,William & Mary,17,Richmond,20
2021-11-20T21:00:00.000Z,UC Davis,7,Sacramento State,27
2021-11-20T21:00:00.000Z,UCF,49,Connecticut,17
2021-11-20T21:00:00.000Z,UTEP,38,Rice,28
2021-11-20T21:00:00.000Z,Liberty,14,Louisiana,42
2021-11-20T21:00:00.000Z,NC State,41,Syracuse,17
2021-11-20T21:00:00.000Z,TCU,31,Kansas,28
2021-11-20T21:00:00.000Z,Tulsa,44,Temple,10
2021-11-20T21:00:00.000Z,Georgia Southern,17,BYU,34
2021-11-20T21:00:00.000Z,Missouri,24,Florida,23
2021-11-20T21:00:00.000Z,USC,33,UCLA,62
2021-11-20T22:00:00.000Z,Lamar,6,Stephen F. Austin,42
2021-11-20T22:05:00.000Z,Portland State,28,Eastern Washington,42
2021-11-20T22:30:00.000Z,Kansas State,10,Baylor,20
2021-11-21T00:00:00.000Z,Florida International,7,North Texas,49
2021-11-21T00:00:00.000Z,South Carolina,21,Auburn,17
2021-11-21T00:00:00.000Z,Tarleton State,24,Central Arkansas,3
2021-11-21T00:00:00.000Z,Stanford,11,California,41
2021-11-21T00:30:00.000Z,Ole Miss,31,Vanderbilt,17
2021-11-21T00:30:00.000Z,Utah,38,Oregon,7
2021-11-21T00:30:00.000Z,Tennessee,60,South Alabama,14
2021-11-21T00:30:00.000Z,Miami,38,Virginia Tech,26
2021-11-21T01:00:00.000Z,Texas Tech,0,Oklahoma State,23
2021-11-21T01:00:00.000Z,Utah State,17,Wyoming,44
2021-11-21T01:05:00.000Z,Cal Poly,21,Northern Arizona,45
2021-11-21T02:00:00.000Z,Boise State,37,New Mexico,0
2021-11-21T02:00:00.000Z,Utah Tech,24,Missouri State,55
2021-11-21T02:00:00.000Z,LSU,27,Louisiana Monroe,14
2021-11-21T03:30:00.000Z,Oregon State,24,Arizona State,10
2021-11-21T04:00:00.000Z,Hawai'i,50,Colorado State,45
2021-11-24T00:00:00.000Z,Northern Illinois,21,Western Michigan,42
2021-11-24T00:00:00.000Z,Ball State,20,Buffalo,3
2021-11-25T20:00:00.000Z,Alabama State,43,Tuskegee,9
2021-11-25T20:30:00.000Z,San José State,9,Fresno State,40
2021-11-26T00:30:00.000Z,Mississippi State,21,Ole Miss,31
2021-11-26T17:00:00.000Z,Bowling Green,21,Ohio,10
2021-11-26T17:00:00.000Z,Central Michigan,31,Eastern Michigan,10
2021-11-26T17:00:00.000Z,Texas,22,Kansas State,17
2021-11-26T17:00:00.000Z,San Diego State,27,Boise State,16
2021-11-26T18:00:00.000Z,New Mexico,10,Utah State,35
2021-11-26T18:30:00.000Z,Nebraska,21,Iowa,28
2021-11-26T19:00:00.000Z,UAB,42,UTEP,25
2021-11-26T20:30:00.000Z,East Carolina,13,Cincinnati,35
2021-11-26T20:30:00.000Z,Air Force,48,UNLV,14
2021-11-26T20:30:00.000Z,UCF,17,South Florida,13
2021-11-26T20:30:00.000Z,Arkansas,34,Missouri,17
2021-11-26T20:30:00.000Z,South Alabama,21,Coastal Carolina,27
2021-11-26T21:00:00.000Z,Utah,28,Colorado,13
2021-11-26T21:30:00.000Z,Iowa State,48,TCU,14
2021-11-27T00:00:00.000Z,NC State,34,North Carolina,30
2021-11-27T01:00:00.000Z,Washington,13,Washington State,40
2021-11-27T17:00:00.000Z,Toledo,49,Akron,14
2021-11-27T17:00:00.000Z,Rutgers,16,Maryland,40
2021-11-27T17:00:00.000Z,Liberty,16,Army,31
2021-11-27T17:00:00.000Z,Michigan,42,Ohio State,27
2021-11-27T17:00:00.000Z,Baylor,27,Texas Tech,24
2021-11-27T17:00:00.000Z,Connecticut,17,Houston,45
2021-11-27T17:00:00.000Z,Boston College,10,Wake Forest,41
2021-11-27T17:00:00.000Z,Holy Cross,13,Sacred Heart,10
2021-11-27T17:00:00.000Z,Temple,14,Navy,38
2021-11-27T17:00:00.000Z,Florida,24,Florida State,21
2021-11-27T17:00:00.000Z,Kent State,48,Miami (OH),47
2021-11-27T17:00:00.000Z,Georgia Tech,0,Georgia,45
2021-11-27T17:30:00.000Z,Duke,10,Miami,47
2021-11-27T18:00:00.000Z,Shepherd,38,Notre Dame College,34
2021-11-27T18:00:00.000Z,Ferris State,54,Grand Valley State,20
2021-11-27T18:00:00.000Z,Bowie State,13,Newberry,10
2021-11-27T18:00:00.000Z,Kutztown,10,New Haven,7
2021-11-27T18:00:00.000Z,Rice,35,Louisiana Tech,31
2021-11-27T18:00:00.000Z,Valdosta State,66,West Georgia,35
2021-11-27T19:00:00.000Z,Arkansas State,22,Texas State,24
2021-11-27T19:00:00.000Z,Kennesaw State,48,Davidson,21
2021-11-27T19:00:00.000Z,Old Dominion,56,Charlotte,34
2021-11-27T19:00:00.000Z,Angelo State,20,Nebraska-Kearney,7
2021-11-27T19:00:00.000Z,Georgia State,37,Troy,10
2021-11-27T19:00:00.000Z,North Texas,45,UT San Antonio,23
2021-11-27T19:00:00.000Z,Harding,9,Northwest Missouri State,28
2021-11-27T19:30:00.000Z,Appalachian State,27,Georgia Southern,3
2021-11-27T20:00:00.000Z,Incarnate Word,35,Stephen F. Austin,28
2021-11-27T20:00:00.000Z,Prairie View,19,Mississippi Valley State,24
2021-11-27T20:00:00.000Z,South Dakota State,56,UC Davis,24
2021-11-27T20:00:00.000Z,Wyoming,14,Hawai'i,38
2021-11-27T20:00:00.000Z,Southern Mississippi,37,Florida International,17
2021-11-27T20:00:00.000Z,New Mexico State,44,UMass,27
2021-11-27T20:00:00.000Z,Colorado Mines,55,Bemidji State,6
2021-11-27T20:30:00.000Z,Auburn,22,Alabama,24
2021-11-27T20:30:00.000Z,Oregon,38,Oregon State,29
2021-11-27T20:30:00.000Z,Purdue,44,Indiana,7
2021-11-27T20:30:00.000Z,Illinois,47,Northwestern,14
2021-11-27T20:30:00.000Z,Marshall,21,Western Kentucky,53
2021-11-27T20:30:00.000Z,Michigan State,30,Penn State,27
2021-11-27T20:45:00.000Z,Tennessee,45,Vanderbilt,21
2021-11-27T20:45:00.000Z,Virginia,24,Virginia Tech,29
2021-11-27T21:00:00.000Z,Missouri State,31,UT Martin,32
2021-11-27T21:00:00.000Z,Louisiana,21,Louisiana Monroe,16
2021-11-27T21:00:00.000Z,Eastern Washington,19,Northern Iowa,9
2021-11-27T21:00:00.000Z,Minnesota,23,Wisconsin,13
2021-11-27T21:00:00.000Z,Arizona State,38,Arizona,15
2021-11-27T21:00:00.000Z,SMU,31,Tulsa,34
2021-11-27T22:00:00.000Z,Grambling,29,Southern,26
2021-11-27T23:00:00.000Z,South Dakota,10,Southern Illinois,22
2021-11-28T00:00:00.000Z,Kansas,28,West Virginia,34
2021-11-28T00:00:00.000Z,Florida Atlantic,17,Middle Tennessee,27
2021-11-28T00:00:00.000Z,Southeastern Louisiana,38,Florida A&M,14
2021-11-28T00:00:00.000Z,LSU,27,Texas A&M,24
2021-11-28T00:30:00.000Z,Memphis,33,Tulane,28
2021-11-28T00:30:00.000Z,Louisville,21,Kentucky,52
2021-11-28T00:30:00.000Z,South Carolina,0,Clemson,30
2021-11-28T00:30:00.000Z,Syracuse,14,Pittsburgh,31
2021-11-28T00:30:00.000Z,Oklahoma State,37,Oklahoma,33
2021-11-28T01:00:00.000Z,Stanford,14,Notre Dame,45
2021-11-28T02:00:00.000Z,Colorado State,10,Nevada,52
2021-11-28T03:30:00.000Z,UCLA,42,California,14
2021-11-28T03:30:00.000Z,USC,31,BYU,35
2021-12-04T00:00:00.000Z,UT San Antonio,49,Western Kentucky,41
2021-12-04T00:00:00.000Z,Villanova,21,Holy Cross,16
2021-12-04T01:00:00.000Z,Utah,38,Oregon,10
2021-12-04T02:00:00.000Z,Montana,57,Eastern Washington,41
2021-12-04T17:00:00.000Z,Northern Illinois,41,Kent State,23
2021-12-04T17:00:00.000Z,Oklahoma State,16,Baylor,21
2021-12-04T17:05:00.000Z,Kutztown,28,Shepherd,30
2021-12-04T18:00:00.000Z,Ferris State,41,Northwest Missouri State,20
2021-12-04T18:00:00.000Z,Valdosta State,41,Bowie State,17
2021-12-04T19:00:00.000Z,East Tennessee State,32,Kennesaw State,31
2021-12-04T19:05:00.000Z,Colorado Mines,34,Angelo State,26
2021-12-04T20:00:00.000Z,Sam Houston State,49,Incarnate Word,42
2021-12-04T20:00:00.000Z,San Diego State,13,Utah State,46
2021-12-04T20:30:00.000Z,North Dakota State,38,Southern Illinois,7
2021-12-04T20:30:00.000Z,Louisiana,24,Appalachian State,16
2021-12-04T21:00:00.000Z,Cincinnati,35,Houston,20
2021-12-04T21:00:00.000Z,Alabama,41,Georgia,24
2021-12-04T21:00:00.000Z,Montana State,26,UT Martin,7
2021-12-04T21:10:00.000Z,Jackson State,27,Prairie View,10
2021-12-05T01:00:00.000Z,Iowa,3,Michigan,42
2021-12-05T01:00:00.000Z,Wake Forest,21,Pittsburgh,45
2021-12-05T02:00:00.000Z,Sacramento State,19,South Dakota State,24
2021-12-05T04:00:00.000Z,California,24,USC,14
2021-12-11T17:00:00.000Z,North Dakota State,27,East Tennessee State,3
2021-12-11T17:00:00.000Z,Valdosta State,34,Colorado Mines,31
2021-12-11T19:00:00.000Z,Villanova,21,South Dakota State,35
2021-12-11T20:00:00.000Z,Army,13,Navy,17
2021-12-11T20:30:00.000Z,Ferris State,55,Shepherd,7
2021-12-12T01:30:00.000Z,Sam Houston State,19,Montana State,42
